name,type,height,classify,gender,weight,ability,description,evolution,img
 불비달마,얼음;불꽃,1.7,염상,b,120,무아지경,퇴화했던 불꽃 주머니가 분노에 의해 부활했다. 사방팔방 불꽃을 내뿜으며 날뛴다.,554;달막화;555;불비달마,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/055504.png
 마라카치,풀,1,선인장,b,28,저수;엽록소,마라카스 같은 소리를 낸다. 리듬이 경쾌해서 새포켓몬은 깜짝 놀라 허둥지둥 날아가버린다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/055601.png
 돌살이,벌레;바위,0.3,돌집,b,14.5,옹골참;조가비갑옷,마음에 드는 돌멩이에 구멍을 파서 보금자리로 삼는다. 단굴이나 탄동에게는 천적이다.,557;돌살이;558;암팰리스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/055701.png
 암팰리스,벌레;바위,1.4,바위집,b,200,옹골참;조가비갑옷,건조한 곳을 좋아하며 비가 내리는 날에는 바위에서 나오지 않는다. 자기 영역에 대한 의식이 강하다.,557;돌살이;558;암팰리스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/055801.png
 곤율랭,악;격투,0.6,탈피,b,11.8,탈피;자기과신,눈이 마주치면 위험하다! 상대를 가리지 않고 박치기로 공격해오는 성가신 포켓몬이다.,559;곤율랭;560;곤율거니,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/055901.png
 곤율거니,악;격투,1.1,악당,b,30,탈피;자기과신,의욕이 없어 보이는 킥은 노보청이 들고 있는 콘크리트도 부술 정도의 파괴력을 지녔다.,559;곤율랭;560;곤율거니,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056001.png
 심보러,에스퍼;비행,1.4,흡사새,b,14,미라클스킨;매직가드,사이코 파워로 하늘을 난다. 고대 도시의 수호신 또는 수호신의 사자로 일컬어진다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056101.png
 데스마스,고스트,0.5,영혼,b,1.5,미라,밤마다 유적을 떠돈다. 가지고 있는 마스크는 자신이 인간이던 시절의 얼굴이라고 한다.,562;데스마스;563;데스니칸,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056201.png
 데스마스,땅;고스트,0.5,영혼,b,1.5,떠도는영혼,저주가 새겨진 점토판이 데스마스에 씌었다. 원념의 파워를 흡수했다고 전해진다.,562;데스마스;867;데스판,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056202.png
 데스니칸,고스트,1.7,관,b,76.5,미라,황금으로 된 반짝거리는 몸. 자신이 인간이었다는 사실을 이제는 기억하지 못할 것이다.,562;데스마스;563;데스니칸,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056301.png
 프로토가,물;바위,0.7,옛날거북,b,16.5,하드록;옹골참,골격을 조사해보니 약 1000m의 심해까지 잠수할 수 있었던 것 같다.,564;프로토가;565;늑골라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056401.png
 늑골라,물;바위,1.2,옛날거북,b,81,하드록;옹골참,단단한 등껍질을 만들기 위해 먹이의 딱딱한 껍데기나 뼈도 통째로 깨물어 먹었다.,564;프로토가;565;늑골라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056501.png
 아켄,바위;비행,0.5,최초새,b,9.5,무기력,모든 새포켓몬의 조상이다. 아켄 자체는 아직 날지 못해 나무 위를 점프해서 이동했다.,566;아켄;567;아케오스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056601.png
 아케오스,바위;비행,1.4,최초새,b,32,무기력,날 수도 있었지만 대부분 지상을 뛰어다녔다. 그 시속은 평균 40km이다.,566;아켄;567;아케오스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056701.png
 깨봉이,독,0.6,쓰레기봉투,b,31,악취;점착,비위생적인 장소를 좋아한다. 쓰레기를 어질러놓은 채 내버려 두면 방에 나타나 그대로 눌러앉는다.,568;깨봉이;569;더스트나,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056801.png
 더스트나,독,1.9,쓰레기장,b,107.3,악취;깨어진갑옷,먹은 쓰레기가 체내에서 독으로 변화한다. 먹은 쓰레기에 따라 독의 주성분도 바뀐다.,568;깨봉이;569;더스트나,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056901.png
 더스트나,독,21,쓰레기장,b,1.00E+09,악취;깨어진갑옷,거다이맥스의 파워에 의해 진해진 독가스가 버려진 장난감의 형태로 굳었다.,568;깨봉이;569;더스트나,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/056902.png
 조로아,악,0.7,나쁜여우,b,12.5,일루전,상대의 모습으로 둔갑하여 놀라게 한다. 말수가 적은 아이로 둔갑해 있을 때가 잦다고 한다.,570;조로아;571;조로아크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057001.png
 조로아,노말;고스트,0.7,원한여우,b,12.5,일루전,죽은 영혼이 히스이 땅에서 되살아났다. 원한은 곧 힘이 되어 머리에 피어오르고 상대의 모습으로 변하여 원한을 풀려 한다.,570;조로아;571;조로아크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057002.png
 조로아크,악,1.6,요괴여우,b,81.1,일루전,조로아크를 잡으려 한 사람을 환영의 경치 속에 가둬서 혼내 줬다고 전해진다.,570;조로아;571;조로아크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057101.png
 조로아크,노말;고스트,1.6,저주여우,b,73,일루전,백발을 흐트러트린 모습은 마치 사신 같다. 자신의 몸이 찢어질 정도의 강한 원한을 이용해 함께 죽을 각오로 원수의 숨통을 노린다.,570;조로아;571;조로아크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057102.png
 치라미,노말,0.4,친칠라,b,5.8,헤롱헤롱바디;테크니션,꼬리로 더러운 것을 떨어낸다. 청소를 할 때는 도움이 되지만 결벽증이 있어서 힘들기도 하다.,572;치라미;573;치라치노,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057201.png
 치라치노,노말,0.5,스카프,b,7.5,헤롱헤롱바디;테크니션,먼지 한 톨도 용납하지 않는 결벽증. 몸에서 나오는 기름을 둥지에 발라서 코팅한다.,572;치라미;573;치라치노,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057301.png
 고디탱,에스퍼,0.4,응시,b,5.8,통찰;승기,평소에는 매우 천진난만하다. 보이지 않는 무언가를 보고 있을 때는 눈도 깜빡이지 않고 계속 말이 없다.,574;고디탱;575;고디보미;576;고디모아젤,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057401.png
 고디보미,에스퍼,0.7,조작,b,18,통찰;승기,아이를 최면술로 재우고는 데려가 버리기 때문에 별이 빛나는 밤에는 주의해야 한다.,574;고디탱;575;고디보미;576;고디모아젤,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057501.png
 고디모아젤,에스퍼,1.5,천체,b,44,통찰;승기,사이코 파워를 발산하여 상대에게 우주가 끝나는 꿈을 보여 준다. 그 꿈은 허무하고도 아름답다고 한다.,574;고디탱;575;고디보미;576;고디모아젤,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057601.png
 유니란,에스퍼,0.3,세,b,1,방진;매직가드,텔레파시로 의사소통을 한다. 강한 충격을 받으면 몸을 둘러싸고 있는 액체가 흘러나온다.,577;유니란;578;듀란;579;란쿨루스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057701.png
 듀란,에스퍼,0.6,분할,b,8,방진;매직가드,2개의 뇌가 의견 일치했을 때의 염동력은 주변 1km까지 영향을 미친다고 한다.,577;유니란;578;듀란;579;란쿨루스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057801.png
 란쿨루스,에스퍼,1,증폭,b,20.1,방진;매직가드,초능력을 사용하는 것보다는 자랑거리인 팔을 휘둘러서 때려눕히는 것을 선호한다.,577;유니란;578;듀란;579;란쿨루스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/057901.png
 꼬지보리,물;비행,0.5,물새,b,5.5,날카로운눈;부풀린가슴,상대에게 공격당하면 전신의 깃털에서 물보라를 내뿜는다. 물안개에 숨어들어 도망친다.,580;꼬지보리;581;스완나,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058001.png
 스완나,물;비행,1.3,백조,b,24.2,날카로운눈;부풀린가슴,우아한 외모와 다르게 날개로 힘차게 날개 치며 수천 km를 계속 날 수 있다.,580;꼬지보리;581;스완나,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058101.png
 바닐프티,얼음,0.4,신설,b,5.7,아이스바디;눈숨기,더운 곳에서는 살 수 없다. 냉기를 뿜어 눈을 내리게 한 뒤 쌓인 눈 속에 들어가 잠든다.,582;바닐프티;583;바닐리치;584;배바닐라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058201.png
 바닐리치,얼음,1.1,빙설,b,41,아이스바디;눈숨기,깨끗한 물을 마셔서 얼음으로 된 몸을 크게 만든다. 날씨가 맑은 날에는 잘 발견되지 않는다.,582;바닐프티;583;바닐리치;584;배바닐라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058301.png
 배바닐라,얼음,1.3,블리자드,b,57.5,아이스바디;눈퍼뜨리기,분노가 정점에 달하면 눈보라를 불게 하여 적도 아군도 꽁꽁 얼려버린다.,582;바닐프티;583;바닐리치;584;배바닐라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058401.png
 사철록,노말;풀,0.6,계절,b,19.5,엽록소;초식,계절에 따라 냄새도 변한다. 초봄에는 은은하게 달콤하면서 마음이 차분해지는 향기가 난다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058501.png
 사철록,노말;풀,0.6,계절,b,19.5,엽록소;초식,밭에 들어오지 못하도록 천적인 루가루암에게 경비를 맡기는 농가가 많다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058502.png
 사철록,노말;풀,0.6,계절,b,19.5,엽록소;초식,낯을 가리지 않는 성격이라 인간이 앞에 있어도 눈치 보지 않는다. 먹이를 주면 금방 친해질 수 있다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058503.png
 사철록,노말;풀,0.6,계절,b,19.5,엽록소;초식,사철록의 체취는 계절에 따라 변하지만 겨울의 모습이 되면 거의 냄새가 나지 않게 된다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058504.png
 바라철록,노말;풀,1.9,계절,b,92.5,엽록소;초식,뿔에 많은 꽃이 핀 바라철록은 꽃에 영양분을 빼앗기기 때문에 성장이 조금 늦다고 한다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058601.png
 바라철록,노말;풀,1.9,계절,b,92.5,엽록소;초식,애호가가 많은 포켓몬. 뿔에 무성하게 자란 가지와 잎이 굵고 클수록 훌륭한 것으로 여겨진다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058602.png
 바라철록,노말;풀,1.9,계절,b,92.5,엽록소;초식,애호가가 많은 포켓몬. 뿔에서 늘어진 가지와 잎의 빨간색이 짙을수록 멋진 것으로 여겨진다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058603.png
 바라철록,노말;풀,1.9,계절,b,92.5,엽록소;초식,이 모습인 시기에는 얌전하고 매우 길들이기 쉬운 것으로 알려져 있어 파트너로 만들 절호의 기회다.,585;사철록;586;바라철록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058604.png
 에몽가,전기;비행,0.4,하늘다람쥐,b,5,정전기,전기를 내뿜으며 하늘을 춤추듯이 난다. 귀엽지만 성가시다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058701.png
 딱정곤,벌레,0.5,덥석물기,b,5.9,벌레의알림;탈피,전기 에너지에 반응하는 이상한 체질을 지녔다. 쪼마리와 함께 있으면 진화한다.,588;딱정곤;589;슈바르고,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058801.png
 슈바르고,벌레;강철,1,기병,b,33,벌레의알림;조가비갑옷,쪼마리의 껍질을 빼앗아 완전히 무장했다. 가라르지방에서는 매우 인기가 높다.,588;딱정곤;589;슈바르고,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/058901.png
 깜놀버슬,풀;독,0.2,버섯,b,1,포자,"몬스터볼의 개발자가 깜놀버슬을 좋아했다는 설이 있지만, 진위는 불명하다.",590;깜놀버슬;591;뽀록나,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059001.png
 뽀록나,풀;독,0.6,버섯,b,10.5,포자,내뿜는 독 포자를 조심해야 한다. 포자에 닿은 부분에서 뽀록나의 갓을 닮은 버섯이 자라기 때문이다.,590;깜놀버슬;591;뽀록나,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059101.png
 탱그릴,물;고스트,1.2,부유,m,33,저수;저주받은바디,베일과도 같은 손발로 먹이를 끌어안아 8000m 아래의 심해로 끌고 들어간다.,592;탱그릴;593;탱탱겔,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059201.png
 탱그릴,물;고스트,1.2,부유,f,33,저수;저주받은바디,베일과도 같은 손발로 먹이를 끌어안아 8000m 아래의 심해로 끌고 들어간다.,592;탱그릴;593;탱탱겔,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059202.png
 탱탱겔,물;고스트,2.2,부유,m,135,저수;저주받은바디,몸의 대부분이 바닷물과 같은 성분으로 이루어져 있다. 침몰선을 거처로 삼는다.,592;탱그릴;593;탱탱겔,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059301.png
 탱탱겔,물;고스트,2.2,부유,f,135,저수;저주받은바디,몸의 대부분이 바닷물과 같은 성분으로 이루어져 있다. 침몰선을 거처로 삼는다.,592;탱그릴;593;탱탱겔,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059302.png
 맘복치,물,1.2,돌보기,b,31.6,치유의마음;촉촉바디,상처 입거나 약해진 포켓몬을 지느러미로 부드럽게 안으며 특수한 점막으로 치료한다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059401.png
 파쪼옥,벌레;전기,0.1,들러붙기,b,0.6,복안;긴장감,포켓몬의 몸에 들러붙어 정전기를 흡수한다. 스스로는 전기를 만들 수 없다.,595;파쪼옥;596;전툴라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059501.png
 전툴라,벌레;전기,0.8,전기거미,b,14.3,복안;긴장감,전기를 띤 배의 털을 날려서 공격한다. 털에 찔리면 삼 일 밤낮으로 전신이 마비된다.,595;파쪼옥;596;전툴라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059601.png
 철시드,풀;강철,0.6,가시열매,b,18.8,철가시,가시를 날려서 몸을 지킨다. 원하는 방향으로 날리기 위해서는 많은 훈련이 필요하다.,597;철시드;598;너트령,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059701.png
 너트령,풀;강철,1,가시공,b,110,철가시,가시로 암반에 상처를 낸 다음 촉수 끝을 이용해서 영양분을 흡수한다.,597;철시드;598;너트령,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059801.png
 기어르,강철,0.3,톱니바퀴,u,21,플러스;마이너스,2개의 몸은 쌍둥이보다도 가깝다. 다른 몸과 있으면 제대로 맞물리지 못한다.,599;기어르;600;기기어르;601;기기기어르,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/059901.png
 기기어르,강철,0.6,톱니바퀴,u,51,플러스;마이너스,전력을 다할 때는 왕기어의 바깥쪽 톱니와 꼬마기어가 맞물린다. 회전 속도를 빠르게 하기 위함이다.,599;기어르;600;기기어르;601;기기기어르,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/060001.png
 기기기어르,강철,0.6,톱니바퀴,u,81,플러스;마이너스,가시 끝에서 강한 전격을 발사한다. 빨간 코어에 많은 에너지를 비축하고 있다.,599;기어르;600;기기어르;601;기기기어르,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/060101.png
 저리어,전기,0.2,전기물고기,b,0.3,부유,한 마리의 전력은 적지만 많은 저리어가 연결되면 번개와 같은 위력이 된다.,602;저리어;603;저리릴;604;저리더프,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/060201.png
 저리릴,전기,1.2,전기물고기,b,22,부유,둥근 무늬가 발전 기관이다. 상대를 휘감은 후 무늬를 딱 붙여서 전기를 흘려보낸다.,602;저리어;603;저리릴;604;저리더프,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/060301.png
 저리더프,전기,2.1,전기물고기,b,80.5,부유,팔 힘으로 바다에서 기어 나와 물가에 있는 먹이를 덮친다. 한순간에 바다로 끌고 들어간다.,602;저리어;603;저리릴;604;저리더프,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/060401.png
 리그레,에스퍼,0.5,브레인,b,9,텔레파시;싱크로,TV 근처에 있으면 모니터에 기묘한 풍경이 비친다. 리그레의 고향이라 여겨지고 있다.,605;리그레;606;벰크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/060501.png
